,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
544,2012-08-27,10.493343155392864,-45.224778960909134,68.6415331863207,10.493343155392864,10.493343155392864,0.5167555856637748,0.5167555856637748,0.5167555856637748,-0.2108126108003858,-0.2108126108003858,-0.2108126108003858,0.7275681964641607,0.7275681964641607,0.7275681964641607,0.0,0.0,0.0,11.01009874105664
545,2012-08-28,10.504346915842998,-47.285866435837384,66.49279928008951,10.504346915842998,10.504346915842998,0.4714273028111729,0.4714273028111729,0.4714273028111729,-0.33744240435541867,-0.33744240435541867,-0.33744240435541867,0.8088697071665916,0.8088697071665916,0.8088697071665916,0.0,0.0,0.0,10.975774218654172
546,2012-08-29,10.515350676293133,-49.916277951879934,72.67433520214013,10.515350676293133,10.515350676293133,0.6850394886140454,0.6850394886140454,0.6850394886140454,-0.17967112601335922,-0.17967112601335922,-0.17967112601335922,0.8647106146274046,0.8647106146274046,0.8647106146274046,0.0,0.0,0.0,11.200390164907178
547,2012-08-30,10.528642717270182,-44.256503386118304,72.49117632748707,10.528642717270182,10.528642717270182,0.23989248719144599,0.23989248719144599,0.23989248719144599,-0.6562877815440715,-0.6562877815440715,-0.6562877815440715,0.8961802687355175,0.8961802687355175,0.8961802687355175,0.0,0.0,0.0,10.768535204461628
548,2012-08-31,10.541934758247226,-48.32871327286694,72.66854569875471,10.541934758247226,10.541934758247226,-0.14900602402438293,-0.14900602402438293,-0.14900602402438293,-1.0535156581761334,-1.0535156581761334,-1.0535156581761334,0.9045096341517502,0.9045096341517502,0.9045096341517502,0.0,0.0,0.0,10.392928734222844
549,2012-09-04,10.595102922155412,-46.5066692004324,72.27775364921939,10.595102922155412,10.595102922155412,0.39613589945362293,0.39613589945362293,0.39613589945362293,-0.3374424043540964,-0.3374424043540964,-0.3374424043540964,0.7335783038077193,0.7335783038077193,0.7335783038077193,0.0,0.0,0.0,10.991238821609036
550,2012-09-05,10.608394963132456,-48.34604454750848,67.26360151710627,10.608394963132456,10.608394963132456,0.46705007922643027,0.46705007922643027,0.46705007922643027,-0.17967112601436935,-0.17967112601436935,-0.17967112601436935,0.6467212052407996,0.6467212052407996,0.6467212052407996,0.0,0.0,0.0,11.075445042358886
551,2012-09-06,10.621687004109502,-48.03149794066241,68.11521427949211,10.621687004109502,10.621687004109502,-0.11137459018112196,-0.11137459018112196,-0.11137459018112196,-0.6562877815451198,-0.6562877815451198,-0.6562877815451198,0.5449131913639979,0.5449131913639979,0.5449131913639979,0.0,0.0,0.0,10.51031241392838
552,2012-09-07,10.634979045086551,-46.880249641583895,66.02486294785194,10.634979045086551,10.634979045086551,-0.6240876212935043,-0.6240876212935043,-0.6240876212935043,-1.053515658175091,-1.053515658175091,-1.053515658175091,0.42942803688158676,0.42942803688158676,0.42942803688158676,0.0,0.0,0.0,10.010891423793046
553,2012-09-10,10.674855168017686,-44.87081693823775,70.89581151684403,10.674855168017686,10.674855168017686,-0.19783380816684437,-0.19783380816684437,-0.19783380816684437,-0.21081261080045832,-0.21081261080045832,-0.21081261080045832,0.01297880263361396,0.01297880263361396,0.01297880263361396,0.0,0.0,0.0,10.477021359850841
554,2012-09-11,10.688147208994735,-49.63173216023233,62.18385664280474,10.688147208994735,10.688147208994735,-0.4827425799156618,-0.4827425799156618,-0.4827425799156618,-0.3374424043548152,-0.3374424043548152,-0.3374424043548152,-0.1453001755608466,-0.1453001755608466,-0.1453001755608466,0.0,0.0,0.0,10.205404629079073
555,2012-09-12,10.70143924997178,-41.217315476280554,72.82614997202806,10.70143924997178,10.70143924997178,-0.49107222555220603,-0.49107222555220603,-0.49107222555220603,-0.17967112601371513,-0.17967112601371513,-0.17967112601371513,-0.31140109953849093,-0.31140109953849093,-0.31140109953849093,0.0,0.0,0.0,10.210367024419575
556,2012-09-13,10.714731290948826,-52.109450881992494,66.94375182173162,10.714731290948826,10.714731290948826,-1.1404440799451887,-1.1404440799451887,-1.1404440799451887,-0.6562877815457482,-0.6562877815457482,-0.6562877815457482,-0.48415629839944035,-0.48415629839944035,-0.48415629839944035,0.0,0.0,0.0,9.574287211003638
557,2012-09-14,10.72802333192587,-45.639829268661074,63.977054543505275,10.72802333192587,10.72802333192587,-1.715874029299136,-1.715874029299136,-1.715874029299136,-1.0535156581767149,-1.0535156581767149,-1.0535156581767149,-0.6623583711224211,-0.6623583711224211,-0.6623583711224211,0.0,0.0,0.0,9.012149302626735
558,2012-09-17,10.76789945485701,-51.9456469457623,63.2815192994561,10.76789945485701,10.76789945485701,-1.4274883364133837,-1.4274883364133837,-1.4274883364133837,-0.21081261080008037,-0.21081261080008037,-0.21081261080008037,-1.2166757256133034,-1.2166757256133034,-1.2166757256133034,0.0,0.0,0.0,9.340411118443626
559,2012-09-18,10.781191495834056,-51.380691988840375,69.99854660694348,10.781191495834056,10.781191495834056,-1.7407783488287698,-1.7407783488287698,-1.7407783488287698,-0.3374424043540044,-0.3374424043540044,-0.3374424043540044,-1.4033359444747653,-1.4033359444747653,-1.4033359444747653,0.0,0.0,0.0,9.040413147005287
560,2012-09-19,10.794483536811104,-47.99705141191867,65.25515992615557,10.794483536811104,10.794483536811104,-1.7680861138343682,-1.7680861138343682,-1.7680861138343682,-0.17967112601306084,-0.17967112601306084,-0.17967112601306084,-1.5884149878213076,-1.5884149878213076,-1.5884149878213076,0.0,0.0,0.0,9.026397422976736
561,2012-09-20,10.80777557778815,-50.17263242521487,65.75789357487173,10.80777557778815,10.80777557778815,-2.4265912873524833,-2.4265912873524833,-2.4265912873524833,-0.6562877815467965,-0.6562877815467965,-0.6562877815467965,-1.7703035058056864,-1.7703035058056864,-1.7703035058056864,0.0,0.0,0.0,8.381184290435666
562,2012-09-21,10.821067618765195,-46.67720773197175,62.536999810456166,10.821067618765195,10.821067618765195,-3.0008687920117656,-3.0008687920117656,-3.0008687920117656,-1.0535156581783383,-1.0535156581783383,-1.0535156581783383,-1.9473531338334273,-1.9473531338334273,-1.9473531338334273,0.0,0.0,0.0,7.82019882675343
563,2012-09-24,10.860943741696333,-50.08811339308035,65.33646348533526,10.860943741696333,10.860943741696333,-2.643814187896419,-2.643814187896419,-2.643814187896419,-0.21081261080137695,-0.21081261080137695,-0.21081261080137695,-2.4330015770950424,-2.4330015770950424,-2.4330015770950424,0.0,0.0,0.0,8.217129553799914
564,2012-09-25,10.874235782673379,-46.88848806846493,63.065167047274414,10.874235782673379,10.874235782673379,-2.9119337445728743,-2.9119337445728743,-2.9119337445728743,-0.3374424043547232,-0.3374424043547232,-0.3374424043547232,-2.574491340218151,-2.574491340218151,-2.574491340218151,0.0,0.0,0.0,7.962302038100505
565,2012-09-26,10.887527823650426,-51.12478237399274,65.65529828122716,10.887527823650426,10.887527823650426,-2.8831247743931643,-2.8831247743931643,-2.8831247743931643,-0.17967112601407084,-0.17967112601407084,-0.17967112601407084,-2.703453648379093,-2.703453648379093,-2.703453648379093,0.0,0.0,0.0,8.004403049257263
566,2012-09-27,10.900819864627472,-52.19808763715008,69.4890600105336,10.900819864627472,10.900819864627472,-3.475045874405638,-3.475045874405638,-3.475045874405638,-0.6562877815450111,-0.6562877815450111,-0.6562877815450111,-2.818758092860627,-2.818758092860627,-2.818758092860627,0.0,0.0,0.0,7.425773990221835
567,2012-09-28,10.914111905604518,-47.049628760815274,67.65376886526813,10.914111905604518,10.914111905604518,-3.973036212529473,-3.973036212529473,-3.973036212529473,-1.0535156581772964,-1.0535156581772964,-1.0535156581772964,-2.9195205543521765,-2.9195205543521765,-2.9195205543521765,0.0,0.0,0.0,6.941075693075044
568,2012-10-01,10.953988028535656,-47.48192601970411,62.063558258948554,10.953988028535656,10.953988028535656,-3.3411635063076717,-3.3411635063076717,-3.3411635063076717,-0.2108126107976322,-0.2108126107976322,-0.2108126107976322,-3.1303508955100394,-3.1303508955100394,-3.1303508955100394,0.0,0.0,0.0,7.612824522227985
569,2012-10-02,10.967280069512702,-51.740685300563634,63.58085639652207,10.967280069512702,10.967280069512702,-3.5079947689714825,-3.5079947689714825,-3.5079947689714825,-0.33744240435518635,-0.33744240435518635,-0.33744240435518635,-3.1705523646162965,-3.1705523646162965,-3.1705523646162965,0.0,0.0,0.0,7.45928530054122
570,2012-10-03,10.980572110489751,-47.807550487613796,65.13079883479399,10.980572110489751,10.980572110489751,-3.376597233260453,-3.376597233260453,-3.376597233260453,-0.17967112601341664,-0.17967112601341664,-0.17967112601341664,-3.196926107247036,-3.196926107247036,-3.196926107247036,0.0,0.0,0.0,7.603974877229298
571,2012-10-04,10.993864151466797,-46.743959518653845,63.72264273226686,10.993864151466797,10.993864151466797,-3.867121151747999,-3.867121151747999,-3.867121151747999,-0.6562877815460596,-0.6562877815460596,-0.6562877815460596,-3.21083337020194,-3.21083337020194,-3.21083337020194,0.0,0.0,0.0,7.126742999718798
572,2012-10-05,11.007156192443842,-48.11811271539382,61.31786135704032,11.007156192443842,11.007156192443842,-4.267575060035359,-4.267575060035359,-4.267575060035359,-1.0535156581762544,-1.0535156581762544,-1.0535156581762544,-3.2140594018591044,-3.2140594018591044,-3.2140594018591044,0.0,0.0,0.0,6.7395811324084836
573,2012-10-08,11.047032315374981,-51.00998647904832,67.69189560676152,11.047032315374981,11.047032315374981,-3.394235633559175,-3.394235633559175,-3.394235633559175,-0.2108126108006031,-0.2108126108006031,-0.2108126108006031,-3.1834230227585723,-3.1834230227585723,-3.1834230227585723,0.0,0.0,0.0,7.652796681815806
574,2012-10-09,11.060324356352027,-50.36845285752612,60.16505119094539,11.060324356352027,11.060324356352027,-3.5068421178725293,-3.5068421178725293,-3.5068421178725293,-0.3374424043543754,-0.3374424043543754,-0.3374424043543754,-3.169399713518153,-3.169399713518153,-3.169399713518153,0.0,0.0,0.0,7.553482238479497
575,2012-10-10,11.073616397329074,-44.660439003326694,65.17527954722331,11.073616397329074,11.073616397329074,-3.3386108492536124,-3.3386108492536124,-3.3386108492536124,-0.17967112601384447,-0.17967112601384447,-0.17967112601384447,-3.158939723239768,-3.158939723239768,-3.158939723239768,0.0,0.0,0.0,7.735005548075462
576,2012-10-11,11.08690843830612,-48.04438885301585,67.19487511373151,11.08690843830612,11.08690843830612,-3.8118544971185453,-3.8118544971185453,-3.8118544971185453,-0.656287781547108,-0.656287781547108,-0.656287781547108,-3.155566715571437,-3.155566715571437,-3.155566715571437,0.0,0.0,0.0,7.275053941187574
577,2012-10-12,11.100200479283165,-51.50953742973205,62.83627120767399,11.100200479283165,11.100200479283165,-4.216361883806672,-4.216361883806672,-4.216361883806672,-1.0535156581782028,-1.0535156581782028,-1.0535156581782028,-3.162846225628469,-3.162846225628469,-3.162846225628469,0.0,0.0,0.0,6.883838595476493
578,2012-10-15,11.140076602214304,-51.766230609710526,64.44841670858527,11.140076602214304,11.140076602214304,-3.493648799300754,-3.493648799300754,-3.493648799300754,-0.2108126108002252,-0.2108126108002252,-0.2108126108002252,-3.282836188500529,-3.282836188500529,-3.282836188500529,0.0,0.0,0.0,7.64642780291355
579,2012-10-16,11.15336864319135,-50.262100038552624,65.60300814265469,11.15336864319135,11.15336864319135,-3.7032169886725947,-3.7032169886725947,-3.7032169886725947,-0.3374424043535646,-0.3374424043535646,-0.3374424043535646,-3.3657745843190305,-3.3657745843190305,-3.3657745843190305,0.0,0.0,0.0,7.450151654518755
580,2012-10-17,11.166660684168395,-50.940178258927155,64.53615197379222,11.166660684168395,11.166660684168395,-3.6540166253723863,-3.6540166253723863,-3.6540166253723863,-0.17967112601319007,-0.17967112601319007,-0.17967112601319007,-3.4743454993591962,-3.4743454993591962,-3.4743454993591962,0.0,0.0,0.0,7.512644058796009
581,2012-10-18,11.179952725145442,-50.76161151175874,63.43918079072793,11.179952725145442,11.179952725145442,-4.266559812475769,-4.266559812475769,-4.266559812475769,-0.6562877815433295,-0.6562877815433295,-0.6562877815433295,-3.6102720309324403,-3.6102720309324403,-3.6102720309324403,0.0,0.0,0.0,6.913392912669673
582,2012-10-19,11.193244766122488,-51.52592541570496,62.35863957567411,11.193244766122488,11.193244766122488,-4.828155451352661,-4.828155451352661,-4.828155451352661,-1.0535156581768361,-1.0535156581768361,-1.0535156581768361,-3.7746397931758247,-3.7746397931758247,-3.7746397931758247,0.0,0.0,0.0,6.365089314769827
